date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
19-12-2023,NYI,EDM,3,1,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-edmonton-oilers-0zeA5kUO/#home-away;1,128,-150
16-12-2023,MTL,NYI,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/montreal-canadiens-new-york-islanders-2D0rAe2R/#home-away;1,101,-119
15-12-2023,NYI,BOS,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-boston-bruins-25Iq3d8Q/#home-away;1,105,-123
13-12-2023,NYI,ANA,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-anaheim-ducks-p4lxpH1l/#home-away;1,-200,171
11-12-2023,NYI,TOR,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-toronto-maple-leafs-AFsXAGVN/#home-away;1,105,-123
09-12-2023,NYI,LAK,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-los-angeles-kings-6ujzU4Bj/#home-away;1,129,-149
07-12-2023,NYI,CBJ,7,3,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-columbus-blue-jackets-dAWiHRRp/#home-away;1,-189,162
05-12-2023,NYI,SJ,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-san-jose-sharks-dSogTXKu/#home-away;1,-314,257
02-12-2023,FLA,NYI,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/florida-panthers-new-york-islanders-UylnInes/#home-away;1,-176,154
30-11-2023,CAR,NYI,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-new-york-islanders-GCdyNys9/#home-away;1,-219,184
28-11-2023,NJ,NYI,5,4,1,NHL_2023/2024,usa/nhl-2023-2024/new-jersey-devils-new-york-islanders-raxb9IC9/#home-away;1,-161,140
25-11-2023,NYI,PHI,0,1,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-philadelphia-flyers-YTIFduT3/#home-away;1,-148,128
24-11-2023,OTT,NYI,3,5,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-new-york-islanders-2HCNKWcd/#home-away;1,-131,114
22-11-2023,NYI,PHI,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-philadelphia-flyers-jXDMv77I/#home-away;1,-149,129
18-11-2023,CGY,NYI,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-new-york-islanders-McFdGH6A/#home-away;1,-142,122
16-11-2023,SEA,NYI,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/seattle-kraken-new-york-islanders-byUtJYvr/#home-away;1,-116,-101
15-11-2023,VAN,NYI,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/vancouver-canucks-new-york-islanders-YDfJ2bxB/#home-away;1,-151,131
13-11-2023,EDM,NYI,4,1,1,NHL_2023/2024,usa/nhl-2023-2024/edmonton-oilers-new-york-islanders-pvq36twn/#home-away;1,-159,138
11-11-2023,NYI,WSH,1,4,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-washington-capitals-ELc9mDEG/#home-away;1,-173,149
09-11-2023,BOS,NYI,5,2,1,NHL_2023/2024,usa/nhl-2023-2024/boston-bruins-new-york-islanders-b9FIvIVo/#home-away;1,-140,121
07-11-2023,NYI,MIN,2,4,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-minnesota-wild-OncZmvgg/#home-away;1,-110,-106
04-11-2023,NYI,CAR,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-carolina-hurricanes-lE4SimfR/#home-away;1,116,-136
02-11-2023,WSH,NYI,0,3,0,NHL_2023/2024,usa/nhl-2023-2024/washington-capitals-new-york-islanders-YuXGZmYr/#home-away;1,102,-122
30-10-2023,NYI,DET,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-detroit-red-wings-GrooMU3q/#home-away;1,-162,140
28-10-2023,CBJ,NYI,0,2,0,NHL_2023/2024,usa/nhl-2023-2024/columbus-blue-jackets-new-york-islanders-M7688BZq/#home-away;1,126,-146
26-10-2023,NYI,OTT,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-ottawa-senators-jeMZofv5/#home-away;1,-128,109
24-10-2023,NYI,COL,4,7,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-colorado-avalanche-tj4Nb16I/#home-away;1,119,-139
21-10-2023,BUF,NYI,3,1,1,NHL_2023/2024,usa/nhl-2023-2024/buffalo-sabres-new-york-islanders-G8CXk6Nm/#home-away;1,-131,112
20-10-2023,NYI,NJ,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-new-jersey-devils-dOV0eSaQ/#home-away;1,-102,-114
17-10-2023,NYI,ARI,1,0,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-arizona-coyotes-KIUSLR87/#home-away;1,-197,168
14-10-2023,NYI,BUF,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-buffalo-sabres-OIBgxSyi/#home-away;1,-144,124
06-10-2023,NYI,NJ,0,3,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-new-jersey-devils-z3MMHlR6/#home-away;1,-233,196
05-10-2023,PHI,NYI,5,2,1,NHL_2023/2024,usa/nhl-2023-2024/philadelphia-flyers-new-york-islanders-EVbXTFya/#home-away;1,-144,115
02-10-2023,NJ,NYI,6,5,1,NHL_2023/2024,usa/nhl-2023-2024/new-jersey-devils-new-york-islanders-dCNIIUB0/#home-away;1,117,-144
30-09-2023,NYI,NYR,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-new-york-rangers-CYWCoBSK/#home-away;1,-198,161
27-09-2023,NYI,PHI,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-philadelphia-flyers-W69SUeMh/#home-away;1,-303,235
26-09-2023,NYR,NYI,4,2,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-rangers-new-york-islanders-jJr4mXc8/#home-away;1,-172,142
28-04-2023,NYI,CAR,1,2,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-carolina-hurricanes-U97zYgQH/#home-away;1,-126,108
25-04-2023,CAR,NYI,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-new-york-islanders-4jC242Pk/#home-away;1,-160,139
23-04-2023,NYI,CAR,2,5,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-carolina-hurricanes-6iMudMWk/#home-away;1,-121,104
21-04-2023,NYI,CAR,5,1,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-carolina-hurricanes-lGRzc2Hq/#home-away;1,-132,113
19-04-2023,CAR,NYI,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-new-york-islanders-2ymAJ2kl/#home-away;1,-170,147
17-04-2023,CAR,NYI,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-new-york-islanders-KnlxkRJp/#home-away;1,-177,154
12-04-2023,NYI,MTL,4,2,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-montreal-canadiens-lMMlTLZs/#home-away;1,-349,283
10-04-2023,WSH,NYI,5,2,1,NHL_2022/2023,usa/nhl-2022-2023/washington-capitals-new-york-islanders-0xG9Hura/#home-away;1,154,-179
08-04-2023,NYI,PHI,4,0,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-philadelphia-flyers-p6gv20rC/#home-away;1,-283,233
06-04-2023,NYI,TB,6,1,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-tampa-bay-lightning-UVKBAXUE/#home-away;1,-164,143
02-04-2023,CAR,NYI,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-new-york-islanders-ruhph4cj/#home-away;1,-165,143
01-04-2023,TB,NYI,5,0,1,NHL_2022/2023,usa/nhl-2022-2023/tampa-bay-lightning-new-york-islanders-8bLl3U5i/#home-away;1,-149,130
29-03-2023,WSH,NYI,1,2,0,NHL_2022/2023,usa/nhl-2022-2023/washington-capitals-new-york-islanders-SQKtzWy5/#home-away;1,100,-117
27-03-2023,NYI,NJ,5,1,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-new-jersey-devils-E3dDYI00/#home-away;1,106,-123
25-03-2023,NYI,BUF,0,2,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-buffalo-sabres-S6OPsNwE/#home-away;1,-173,150
24-03-2023,CBJ,NYI,5,4,1,NHL_2022/2023,usa/nhl-2022-2023/columbus-blue-jackets-new-york-islanders-0xheSsvR/#home-away;1,192,-227
21-03-2023,NYI,TOR,7,2,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-toronto-maple-leafs-ddqgpahq/#home-away;1,101,-119
18-03-2023,SJ,NYI,1,4,0,NHL_2022/2023,usa/nhl-2022-2023/san-jose-sharks-new-york-islanders-hWpR5TQd/#home-away;1,160,-183
15-03-2023,ANA,NYI,3,6,0,NHL_2022/2023,usa/nhl-2022-2023/anaheim-ducks-new-york-islanders-xrDLlyj5/#home-away;1,173,-203
14-03-2023,LAK,NYI,5,2,1,NHL_2022/2023,usa/nhl-2022-2023/los-angeles-kings-new-york-islanders-82L4hJjt/#home-away;1,-126,108
11-03-2023,NYI,WSH,1,5,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-washington-capitals-MDNwyrnI/#home-away;1,-130,113
09-03-2023,PIT,NYI,3,4,0,NHL_2022/2023,usa/nhl-2022-2023/pittsburgh-penguins-new-york-islanders-MJQmSn3m/#home-away;1,-143,124
07-03-2023,NYI,BUF,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-buffalo-sabres-zN4IC730/#home-away;1,-173,149
04-03-2023,NYI,DET,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-detroit-red-wings-EVdh8hCE/#home-away;1,-197,169
28-02-2023,MIN,NYI,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/minnesota-wild-new-york-islanders-0l6werxb/#home-away;1,-142,122
26-02-2023,WPG,NYI,0,4,0,NHL_2022/2023,usa/nhl-2022-2023/winnipeg-jets-new-york-islanders-8WEsK4TG/#home-away;1,-142,123
24-02-2023,NYI,LAK,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-los-angeles-kings-b1LQSPh5/#home-away;1,-134,115
22-02-2023,NYI,WPG,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-winnipeg-jets-ncbmATah/#home-away;1,-107,-109
20-02-2023,PIT,NYI,2,4,0,NHL_2022/2023,usa/nhl-2022-2023/pittsburgh-penguins-new-york-islanders-Ms17ycu8/#home-away;1,-163,141
18-02-2023,BOS,NYI,6,2,1,NHL_2022/2023,usa/nhl-2022-2023/boston-bruins-new-york-islanders-xWCuH7xd/#home-away;1,-269,225
17-02-2023,NYI,PIT,5,4,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-pittsburgh-penguins-UPwdPVUF/#home-away;1,-128,110
14-02-2023,NYI,OTT,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-ottawa-senators-EBvCuIf1/#home-away;1,-202,172
11-02-2023,MTL,NYI,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/montreal-canadiens-new-york-islanders-YwlHjr32/#home-away;1,182,-217
09-02-2023,NYI,VAN,5,6,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-vancouver-canucks-pI7MU0tq/#home-away;1,-227,192
07-02-2023,NYI,SEA,4,0,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-seattle-kraken-tUpJn5Rm/#home-away;1,-118,100
06-02-2023,PHI,NYI,1,2,0,NHL_2022/2023,usa/nhl-2022-2023/philadelphia-flyers-new-york-islanders-lv03V3dD/#home-away;1,110,-128
28-01-2023,NYI,VGK,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-vegas-golden-knights-zLo8zkPH/#home-away;1,100,-116
27-01-2023,NYI,DET,2,0,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-detroit-red-wings-bJxPpZnP/#home-away;1,-183,159
25-01-2023,OTT,NYI,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/ottawa-senators-new-york-islanders-tWkRTjL8/#home-away;1,-129,111
23-01-2023,TOR,NYI,5,2,1,NHL_2022/2023,usa/nhl-2022-2023/toronto-maple-leafs-new-york-islanders-EJAS8kqq/#home-away;1,-229,192
21-01-2023,NYI,CAR,2,5,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-carolina-hurricanes-Q9YONjOE/#home-away;1,149,-172
19-01-2023,BUF,NYI,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/buffalo-sabres-new-york-islanders-69mU5I2T/#home-away;1,-126,108
18-01-2023,NYI,BOS,1,4,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-boston-bruins-YekM7vYG/#home-away;1,167,-195
16-01-2023,NYI,WSH,3,4,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-washington-capitals-QBq2C2Jo/#home-away;1,-108,-108
14-01-2023,NYI,MTL,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-montreal-canadiens-OhxPQrgg/#home-away;1,-238,200
12-01-2023,NYI,MIN,1,3,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-minnesota-wild-vaDwS2KO/#home-away;1,-104,-112
10-01-2023,NYI,DAL,1,2,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-dallas-stars-OAosjF6E/#home-away;1,-100,-116
06-01-2023,CGY,NYI,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/calgary-flames-new-york-islanders-b9w93FeS/#home-away;1,-227,190
05-01-2023,EDM,NYI,4,2,1,NHL_2022/2023,usa/nhl-2022-2023/edmonton-oilers-new-york-islanders-Ojod6HB9/#home-away;1,-157,136
03-01-2023,VAN,NYI,2,6,0,NHL_2022/2023,usa/nhl-2022-2023/vancouver-canucks-new-york-islanders-EL35qf4d/#home-away;1,-105,-112
01-01-2023,SEA,NYI,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/seattle-kraken-new-york-islanders-tUbJDirH/#home-away;1,-121,105
29-12-2022,NYI,CBJ,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-columbus-blue-jackets-vPO1a1N6/#home-away;1,-267,223
27-12-2022,NYI,PIT,5,1,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-pittsburgh-penguins-MRxWorg7/#home-away;1,121,-140
23-12-2022,NYI,FLA,5,1,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-florida-panthers-6PJW4hDj/#home-away;1,106,-123
22-12-2022,NYR,NYI,5,3,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-rangers-new-york-islanders-fPOjEdj4/#home-away;1,-163,141
19-12-2022,COL,NYI,1,0,1,NHL_2022/2023,usa/nhl-2022-2023/colorado-avalanche-new-york-islanders-Ct703uxn/#home-away;1,-150,129
17-12-2022,VGK,NYI,2,5,0,NHL_2022/2023,usa/nhl-2022-2023/vegas-golden-knights-new-york-islanders-lpRWm0xa/#home-away;1,-170,148
16-12-2022,ARI,NYI,5,4,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-new-york-islanders-AXt21bk1/#home-away;1,157,-181
13-12-2022,BOS,NYI,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/boston-bruins-new-york-islanders-bNMly2yd/#home-away;1,-262,219
10-12-2022,NYI,CAR,0,3,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-carolina-hurricanes-Aw2BNr7d/#home-away;1,114,-132
09-12-2022,NJ,NYI,4,6,0,NHL_2022/2023,usa/nhl-2022-2023/new-jersey-devils-new-york-islanders-xQRBZl0i/#home-away;1,-221,186
04-12-2022,NYI,CHI,3,0,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-chicago-blackhawks-dYS9JxAg/#home-away;1,-296,242
02-12-2022,NYI,NSH,1,4,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-nashville-predators-CtTeCL2Q/#home-away;1,-163,141
29-11-2022,PHI,NYI,3,1,1,NHL_2022/2023,usa/nhl-2022-2023/philadelphia-flyers-new-york-islanders-trINxLB7/#home-away;1,165,-193
26-11-2022,NYI,PHI,5,2,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-philadelphia-flyers-KfjnwU5j/#home-away;1,-239,202
25-11-2022,CBJ,NYI,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/columbus-blue-jackets-new-york-islanders-f7JfmETc/#home-away;1,165,-192
23-11-2022,NYI,EDM,3,0,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-edmonton-oilers-zHetL43l/#home-away;1,-121,104
21-11-2022,TOR,NYI,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/toronto-maple-leafs-new-york-islanders-4UCwOXJS/#home-away;1,-175,151
19-11-2022,DAL,NYI,5,2,1,NHL_2022/2023,usa/nhl-2022-2023/dallas-stars-new-york-islanders-0nkJMm4C/#home-away;1,-155,134
17-11-2022,NSH,NYI,5,4,1,NHL_2022/2023,usa/nhl-2022-2023/nashville-predators-new-york-islanders-IB309OB5/#home-away;1,-115,-101
14-11-2022,OTT,NYI,2,4,0,NHL_2022/2023,usa/nhl-2022-2023/ottawa-senators-new-york-islanders-jy2mW0y9/#home-away;1,102,-120
12-11-2022,NYI,CBJ,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-columbus-blue-jackets-bq0a3dqF/#home-away;1,-250,209
10-11-2022,NYI,ARI,0,2,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-arizona-coyotes-v5bUkwFF/#home-away;1,-292,241
