date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
02-03-2024,DET,FLA,0,4,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-florida-panthers-lfjdl7R8/#home-away;1,146,-176
29-02-2024,DET,NYI,3,5,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-new-york-islanders-MeWJ9V0F/#home-away;1,-111,-110
27-02-2024,DET,WSH,8,3,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-washington-capitals-EFvldCWF/#home-away;1,-169,145
25-02-2024,CHI,DET,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/chicago-blackhawks-detroit-red-wings-QgbgzV9d/#home-away;1,147,-173
22-02-2024,DET,COL,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-colorado-avalanche-4d3GYHYi/#home-away;1,113,-133
19-02-2024,SEA,DET,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/seattle-kraken-detroit-red-wings-UPVUMKZu/#home-away;1,-137,116
17-02-2024,CGY,DET,0,5,0,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-detroit-red-wings-fei1Mcxa/#home-away;1,-157,135
15-02-2024,VAN,DET,4,1,1,NHL_2023/2024,usa/nhl-2023-2024/vancouver-canucks-detroit-red-wings-46blPaht/#home-away;1,-178,156
13-02-2024,EDM,DET,8,4,1,NHL_2023/2024,usa/nhl-2023-2024/edmonton-oilers-detroit-red-wings-6eETPBRg/#home-away;1,-229,192
10-02-2024,DET,VAN,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-vancouver-canucks-hU9BJz5K/#home-away;1,117,-138
31-01-2024,DET,OTT,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-ottawa-senators-4flrqfT7/#home-away;1,-114,-104
27-01-2024,DET,VGK,5,2,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-vegas-golden-knights-CQtCiHMt/#home-away;1,-136,115
25-01-2024,DET,PHI,3,0,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-philadelphia-flyers-nqmKKzhJ/#home-away;1,-114,-104
23-01-2024,DET,DAL,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-dallas-stars-hngxAJw1/#home-away;1,125,-148
21-01-2024,DET,TB,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-tampa-bay-lightning-r1DOWPwo/#home-away;1,100,-120
19-01-2024,CAR,DET,4,2,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-detroit-red-wings-bef7QlHB/#home-away;1,-219,184
17-01-2024,FLA,DET,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/florida-panthers-detroit-red-wings-IyZXBk2I/#home-away;1,-207,175
14-01-2024,TOR,DET,2,4,0,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-detroit-red-wings-n9zx4iBA/#home-away;1,-207,177
13-01-2024,DET,LA,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-los-angeles-kings-zLsJbuS1/#home-away;1,146,-168
11-01-2024,DET,EDM,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-edmonton-oilers-vNeggzch/#home-away;1,143,-166
07-01-2024,ANA,DET,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-detroit-red-wings-2T0TeIfN/#home-away;1,142,-165
04-01-2024,LA,DET,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/los-angeles-kings-detroit-red-wings-OK6uc7Za/#home-away;1,-181,154
02-01-2024,SJ,DET,3,5,0,NHL_2023/2024,usa/nhl-2023-2024/san-jose-sharks-detroit-red-wings-j7n2ql50/#home-away;1,166,-195
31-12-2023,DET,BOS,3,5,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-boston-bruins-xUiOXj6l/#home-away;1,110,-129
29-12-2023,DET,NSH,5,4,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-nashville-predators-WSnAQZbL/#home-away;1,-112,-105
27-12-2023,MIN,DET,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/minnesota-wild-detroit-red-wings-Wlf47fhq/#home-away;1,-144,123
23-12-2023,NJ,DET,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/new-jersey-devils-detroit-red-wings-UNChCqvB/#home-away;1,-198,169
22-12-2023,DET,PHI,7,6,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-philadelphia-flyers-MiMXG7Pu/#home-away;1,-130,110
20-12-2023,WPG,DET,5,2,1,NHL_2023/2024,usa/nhl-2023-2024/winnipeg-jets-detroit-red-wings-YNPOOCUn/#home-away;1,-149,127
18-12-2023,DET,ANA,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-anaheim-ducks-M9R19XUa/#home-away;1,-250,209
16-12-2023,PHI,DET,1,0,1,NHL_2023/2024,usa/nhl-2023-2024/philadelphia-flyers-detroit-red-wings-861SfYF6/#home-away;1,-125,106
14-12-2023,DET,CAR,1,2,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-carolina-hurricanes-hUipreW0/#home-away;1,152,-178
11-12-2023,DAL,DET,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/dallas-stars-detroit-red-wings-hGCBTeH7/#home-away;1,-215,182
09-12-2023,DET,OTT,1,5,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-ottawa-senators-nyc7GK1n/#home-away;1,-123,105
07-12-2023,DET,SJ,5,6,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-san-jose-sharks-0voMMm4N/#home-away;1,-284,234
05-12-2023,BUF,DET,3,5,0,NHL_2023/2024,usa/nhl-2023-2024/buffalo-sabres-detroit-red-wings-tGBq9UZN/#home-away;1,109,-128
02-12-2023,MTL,DET,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/montreal-canadiens-detroit-red-wings-z3Wbkr3m/#home-away;1,138,-158
30-11-2023,DET,CHI,5,1,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-chicago-blackhawks-AZeuMedF/#home-away;1,-197,168
29-11-2023,NYR,DET,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-rangers-detroit-red-wings-MDFp0EZe/#home-away;1,-209,179
26-11-2023,DET,MIN,4,1,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-minnesota-wild-UeCOfJcG/#home-away;1,-102,-115
24-11-2023,BOS,DET,2,5,0,NHL_2023/2024,usa/nhl-2023-2024/boston-bruins-detroit-red-wings-zaItp2qb/#home-away;1,-200,174
22-11-2023,DET,NJ,4,0,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-new-jersey-devils-nuH5rk8g/#home-away;1,129,-149
17-11-2023,DET,TOR,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-toronto-maple-leafs-QBZceGUp/#home-away;1,163,-191
16-11-2023,OTT,DET,5,4,1,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-detroit-red-wings-SzfN1IiH/#home-away;1,-128,112
11-11-2023,DET,CBJ,5,4,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-columbus-blue-jackets-6ef1kZq4/#home-away;1,-159,138
09-11-2023,DET,MTL,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-montreal-canadiens-KxiHnnnD/#home-away;1,-186,161
07-11-2023,NYR,DET,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-rangers-detroit-red-wings-I9dwmb8a/#home-away;1,-148,128
04-11-2023,DET,BOS,5,4,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-boston-bruins-4Q2GfkA8/#home-away;1,122,-141
02-11-2023,DET,FLA,0,2,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-florida-panthers-2ctouAAL/#home-away;1,103,-122
30-10-2023,NYI,DET,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-detroit-red-wings-GrooMU3q/#home-away;1,-162,140
28-10-2023,BOS,DET,4,1,1,NHL_2023/2024,usa/nhl-2023-2024/boston-bruins-detroit-red-wings-pnFtDiRS/#home-away;1,-187,162
26-10-2023,DET,WPG,1,4,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-winnipeg-jets-rVIRmG9h/#home-away;1,110,-129
24-10-2023,DET,SEA,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-seattle-kraken-fg8RcLLO/#home-away;1,-119,101
22-10-2023,DET,CGY,6,2,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-calgary-flames-0hllzcug/#home-away;1,120,-139
21-10-2023,OTT,DET,2,5,0,NHL_2023/2024,usa/nhl-2023-2024/ottawa-senators-detroit-red-wings-dKLRIeAI/#home-away;1,-159,138
18-10-2023,DET,PIT,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-pittsburgh-penguins-QJckwTwr/#home-away;1,109,-130
16-10-2023,CBJ,DET,0,4,0,NHL_2023/2024,usa/nhl-2023-2024/columbus-blue-jackets-detroit-red-wings-WrJCP99r/#home-away;1,117,-136
16-10-2023,DET,TB,6,4,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-tampa-bay-lightning-pSCkw8Mp/#home-away;1,117,-136
12-10-2023,NJ,DET,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/new-jersey-devils-detroit-red-wings-x2mCPlho/#home-away;1,-234,197
07-10-2023,DET,TOR,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-toronto-maple-leafs-dGDUZSoa/#home-away;1,-364,296
05-10-2023,TOR,DET,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/toronto-maple-leafs-detroit-red-wings-St9Qz9Wh/#home-away;1,-423,309
04-10-2023,PIT,DET,1,2,0,NHL_2023/2024,usa/nhl-2023-2024/pittsburgh-penguins-detroit-red-wings-ljAMykHn/#home-away;1,148,-171
03-10-2023,CHI,DET,4,2,1,NHL_2023/2024,usa/nhl-2023-2024/chicago-blackhawks-detroit-red-wings-6RKHxV1t/#home-away;1,-199,161
01-10-2023,DET,CHI,6,1,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-chicago-blackhawks-dIhlfcXD/#home-away;1,-137,111
30-09-2023,DET,WSH,5,2,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-washington-capitals-rF46VDfD/#home-away;1,-278,220
28-09-2023,WSH,DET,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/washington-capitals-detroit-red-wings-4O52Wgu7/#home-away;1,-296,232
26-09-2023,DET,PIT,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/detroit-red-wings-pittsburgh-penguins-nmBcXZP0/#home-away;1,-258,207
13-04-2023,TB,DET,5,0,1,NHL_2022/2023,usa/nhl-2022-2023/tampa-bay-lightning-detroit-red-wings-Wd8eRGBN/#home-away;1,-230,195
11-04-2023,CAR,DET,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-detroit-red-wings-hjLTCHdU/#home-away;1,-324,265
10-04-2023,DET,DAL,1,6,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-dallas-stars-vTEDGac5/#home-away;1,158,-182
08-04-2023,DET,PIT,1,5,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-pittsburgh-penguins-Oj5V3MDa/#home-away;1,164,-189
06-04-2023,DET,BUF,6,7,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-buffalo-sabres-z9L7BDF8/#home-away;1,-106,-108
04-04-2023,MTL,DET,0,5,0,NHL_2022/2023,usa/nhl-2022-2023/montreal-canadiens-detroit-red-wings-AZLAFslo/#home-away;1,104,-121
02-04-2023,TOR,DET,2,5,0,NHL_2022/2023,usa/nhl-2022-2023/toronto-maple-leafs-detroit-red-wings-61wSN5t5/#home-away;1,-251,211
31-03-2023,WPG,DET,6,2,1,NHL_2022/2023,usa/nhl-2022-2023/winnipeg-jets-detroit-red-wings-Med27pdO/#home-away;1,-253,213
30-03-2023,DET,CAR,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-carolina-hurricanes-nVi7jiMo/#home-away;1,181,-214
28-03-2023,DET,PIT,7,4,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-pittsburgh-penguins-8O4uxh7h/#home-away;1,160,-185
25-03-2023,PHI,DET,3,0,1,NHL_2022/2023,usa/nhl-2022-2023/philadelphia-flyers-detroit-red-wings-vorVLuHf/#home-away;1,-129,110
20-03-2023,DET,FLA,2,5,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-florida-panthers-hfTDdPmq/#home-away;1,170,-199
18-03-2023,DET,COL,1,5,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-colorado-avalanche-QRXb2fK4/#home-away;1,157,-181
14-03-2023,NSH,DET,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/nashville-predators-detroit-red-wings-Uy4dl7vP/#home-away;1,-148,127
12-03-2023,DET,BOS,5,3,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-boston-bruins-88SctwOc/#home-away;1,197,-234
11-03-2023,BOS,DET,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/boston-bruins-detroit-red-wings-b1aeoS9P/#home-away;1,-400,319
08-03-2023,DET,CHI,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-chicago-blackhawks-OroDYlQJ/#home-away;1,-244,206
05-03-2023,PHI,DET,3,1,1,NHL_2022/2023,usa/nhl-2022-2023/philadelphia-flyers-detroit-red-wings-KjrmcS3D/#home-away;1,-125,109
04-03-2023,NYI,DET,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-detroit-red-wings-EVdh8hCE/#home-away;1,-197,169
02-03-2023,DET,SEA,4,5,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-seattle-kraken-rXNT5ajG/#home-away;1,105,-122
28-02-2023,OTT,DET,6,1,1,NHL_2022/2023,usa/nhl-2022-2023/ottawa-senators-detroit-red-wings-bHLECMLj/#home-away;1,-125,107
27-02-2023,OTT,DET,6,2,1,NHL_2022/2023,usa/nhl-2022-2023/ottawa-senators-detroit-red-wings-t85vdSGE/#home-away;1,-130,111
25-02-2023,DET,TB,0,3,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-tampa-bay-lightning-ljEwQNxO/#home-away;1,153,-176
23-02-2023,DET,NYR,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-new-york-rangers-WY1HW7gt/#home-away;1,132,-152
21-02-2023,WSH,DET,1,3,0,NHL_2022/2023,usa/nhl-2022-2023/washington-capitals-detroit-red-wings-jFtrI8vm/#home-away;1,-155,134
18-02-2023,SEA,DET,4,2,1,NHL_2022/2023,usa/nhl-2022-2023/seattle-kraken-detroit-red-wings-C8iryTTR/#home-away;1,-177,154
16-02-2023,CGY,DET,2,5,0,NHL_2022/2023,usa/nhl-2022-2023/calgary-flames-detroit-red-wings-OrNZfcfl/#home-away;1,-280,234
15-02-2023,EDM,DET,4,5,0,NHL_2022/2023,usa/nhl-2022-2023/edmonton-oilers-detroit-red-wings-Wpre2u2E/#home-away;1,-242,204
13-02-2023,VAN,DET,1,6,0,NHL_2022/2023,usa/nhl-2022-2023/vancouver-canucks-detroit-red-wings-6oy4svQl/#home-away;1,-117,100
11-02-2023,DET,VAN,5,2,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-vancouver-canucks-tp1VSvBe/#home-away;1,-128,110
09-02-2023,DET,CGY,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-calgary-flames-SxLfZtYR/#home-away;1,136,-157
07-02-2023,DET,EDM,2,5,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-edmonton-oilers-hKSsxql9/#home-away;1,147,-170
27-01-2023,NYI,DET,2,0,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-detroit-red-wings-bJxPpZnP/#home-away;1,-183,159
26-01-2023,MTL,DET,3,4,0,NHL_2022/2023,usa/nhl-2022-2023/montreal-canadiens-detroit-red-wings-Ysp5M8Dr/#home-away;1,136,-157
24-01-2023,DET,SJ,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-san-jose-sharks-n1pgRPU6/#home-away;1,-140,121
21-01-2023,DET,PHI,1,2,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-philadelphia-flyers-nJZKOW88/#home-away;1,-138,119
19-01-2023,VGK,DET,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/vegas-golden-knights-detroit-red-wings-IoxT3VWr/#home-away;1,-167,145
17-01-2023,ARI,DET,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-detroit-red-wings-KhoI8KIA/#home-away;1,113,-132
16-01-2023,COL,DET,6,3,1,NHL_2022/2023,usa/nhl-2022-2023/colorado-avalanche-detroit-red-wings-I5MzdsZ4/#home-away;1,-197,169
14-01-2023,DET,CBJ,3,4,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-columbus-blue-jackets-Wlbgq4ka/#home-away;1,-234,199
12-01-2023,DET,TOR,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-toronto-maple-leafs-fDOxFofs/#home-away;1,118,-137
10-01-2023,DET,WPG,7,5,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-winnipeg-jets-lCeGcpP6/#home-away;1,114,-133
07-01-2023,TOR,DET,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/toronto-maple-leafs-detroit-red-wings-M1eycDYe/#home-away;1,-351,285
06-01-2023,DET,FLA,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-florida-panthers-C66UNdNL/#home-away;1,136,-157
04-01-2023,DET,NJ,1,5,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-new-jersey-devils-vP0eBJwG/#home-away;1,136,-156
31-12-2022,DET,OTT,4,2,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-ottawa-senators-t8T5e0ci/#home-away;1,114,-132
29-12-2022,BUF,DET,6,3,1,NHL_2022/2023,usa/nhl-2022-2023/buffalo-sabres-detroit-red-wings-I9zg1Nhf/#home-away;1,-182,158
28-12-2022,PIT,DET,4,5,0,NHL_2022/2023,usa/nhl-2022-2023/pittsburgh-penguins-detroit-red-wings-AqXp3qOs/#home-away;1,-201,171
21-12-2022,DET,TB,7,4,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-tampa-bay-lightning-4fdUdeLT/#home-away;1,124,-143
19-12-2022,WSH,DET,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/washington-capitals-detroit-red-wings-Yk8d4LMu/#home-away;1,-178,154
17-12-2022,DET,OTT,3,6,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-ottawa-senators-QwhvGXwr/#home-away;1,-106,-109
14-12-2022,MIN,DET,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/minnesota-wild-detroit-red-wings-xS0RlL5e/#home-away;1,-270,226
13-12-2022,DET,CAR,0,1,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-carolina-hurricanes-pULnd3DL/#home-away;1,147,-169
10-12-2022,DAL,DET,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/dallas-stars-detroit-red-wings-C2MzUpUS/#home-away;1,-203,172
08-12-2022,FLA,DET,5,1,1,NHL_2022/2023,usa/nhl-2022-2023/florida-panthers-detroit-red-wings-ULLeTDwI/#home-away;1,-219,185
06-12-2022,TB,DET,2,4,0,NHL_2022/2023,usa/nhl-2022-2023/tampa-bay-lightning-detroit-red-wings-hKCCwb1P/#home-away;1,-252,213
04-12-2022,CBJ,DET,2,4,0,NHL_2022/2023,usa/nhl-2022-2023/columbus-blue-jackets-detroit-red-wings-2ZZ0Lbus/#home-away;1,106,-124
03-12-2022,DET,VGK,1,4,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-vegas-golden-knights-06DV5Juf/#home-away;1,119,-139
30-11-2022,DET,BUF,4,5,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-buffalo-sabres-U3bIb2YQ/#home-away;1,-132,113
28-11-2022,DET,TOR,2,4,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-toronto-maple-leafs-xGWEhqPJ/#home-away;1,130,-151
25-11-2022,DET,ARI,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-arizona-coyotes-YcIbnYr4/#home-away;1,-207,178
23-11-2022,DET,NSH,3,0,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-nashville-predators-IqcKknYb/#home-away;1,-127,110
19-11-2022,CBJ,DET,1,6,0,NHL_2022/2023,usa/nhl-2022-2023/columbus-blue-jackets-detroit-red-wings-xGzRPqdn/#home-away;1,121,-141
17-11-2022,SJ,DET,4,7,0,NHL_2022/2023,usa/nhl-2022-2023/san-jose-sharks-detroit-red-wings-M30H5tBU/#home-away;1,-125,107
15-11-2022,ANA,DET,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/anaheim-ducks-detroit-red-wings-nXSVgqCI/#home-away;1,-100,-118
12-11-2022,LA,DET,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/los-angeles-kings-detroit-red-wings-2LEqrnD6/#home-away;1,-216,181
10-11-2022,DET,NYR,2,8,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-new-york-rangers-Q1fQjJa9/#home-away;1,139,-162
08-11-2022,DET,MTL,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-montreal-canadiens-jyGr2MMS/#home-away;1,-163,140
06-11-2022,NYR,DET,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-rangers-detroit-red-wings-tEbiHI8j/#home-away;1,-236,197
05-11-2022,DET,NYI,3,0,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-new-york-islanders-2aL4QMo4/#home-away;1,108,-126
03-11-2022,DET,WSH,3,1,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-washington-capitals-OfsSC3H4/#home-away;1,104,-123
31-10-2022,BUF,DET,8,3,1,NHL_2022/2023,usa/nhl-2022-2023/buffalo-sabres-detroit-red-wings-Ys2HZ57K/#home-away;1,-155,134
29-10-2022,DET,MIN,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-minnesota-wild-KvxrL6hR/#home-away;1,135,-157
