date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2,high_moneyline_1,high_moneyline_2
20-11-2022,BAL,CAR,13,3,1,NFL_2022/2023,usa/nfl-2022-2023/baltimore-ravens-carolina-panthers-ltXsOCZT/,-678,478,-625,520
10-11-2022,CAR,ATL,25,15,1,NFL_2022/2023,usa/nfl-2022-2023/carolina-panthers-atlanta-falcons-6F6pFHja/,122,-147,125,-139
06-11-2022,CIN,CAR,42,21,1,NFL_2022/2023,usa/nfl-2022-2023/cincinnati-bengals-carolina-panthers-dpm22v7g/,-343,265,-312,282
30-10-2022,ATL,CAR,37,34,1,NFL_2022/2023,usa/nfl-2022-2023/atlanta-falcons-carolina-panthers-ILl0nSGe/,-205,168,-196,188
23-10-2022,CAR,TB,21,3,1,NFL_2022/2023,usa/nfl-2022-2023/carolina-panthers-tampa-bay-buccaneers-xvkrtifM/,506,-743,537,-667
16-10-2022,LAR,CAR,24,10,1,NFL_2022/2023,usa/nfl-2022-2023/los-angeles-rams-carolina-panthers-vmPxw3Mp/,-455,334,-400,370
09-10-2022,CAR,SF,15,37,0,NFL_2022/2023,usa/nfl-2022-2023/carolina-panthers-san-francisco-49ers-jmpPX7p5/,200,-249,217,-227
02-10-2022,CAR,ARI,16,26,0,NFL_2022/2023,usa/nfl-2022-2023/carolina-panthers-arizona-cardinals-KtRIGF9D/,-117,-103,-114,104
25-09-2022,CAR,NO,22,14,1,NFL_2022/2023,usa/nfl-2022-2023/carolina-panthers-new-orleans-saints-88OIaNYL/,106,-128,118,-122
18-09-2022,NYG,CAR,19,16,1,NFL_2022/2023,usa/nfl-2022-2023/new-york-giants-carolina-panthers-AeNwajrB/,-101,-119,104,-114
11-09-2022,CAR,CLE,24,26,0,NFL_2022/2023,usa/nfl-2022-2023/carolina-panthers-cleveland-browns-pxnIhZ2l/,-126,105,-112,118
26-08-2022,CAR,BUF,21,0,1,NFL_2022/2023,usa/nfl-2022-2023/carolina-panthers-buffalo-bills-hMg7v0jM/,-260,188,-222,213
19-08-2022,NE,CAR,20,10,1,NFL_2022/2023,usa/nfl-2022-2023/new-england-patriots-carolina-panthers-GIXhPTpI/,-266,195,-250,208
13-08-2022,WSH,CAR,21,23,0,NFL_2022/2023,usa/nfl-2022-2023/washington-commanders-carolina-panthers-UosJCj1C/,-167,129,-154,148
09-01-2022,TB,CAR,41,17,1,NFL_2021/2022,usa/nfl-2021-2022/tampa-bay-buccaneers-carolina-panthers-EP7sE2QC/,-508,385,-455,412
02-01-2022,NO,CAR,18,10,1,NFL_2021/2022,usa/nfl-2021-2022/new-orleans-saints-carolina-panthers-QLKIlnc1/,-298,241,-263,260
26-12-2021,CAR,TB,6,32,0,NFL_2021/2022,usa/nfl-2021-2022/carolina-panthers-tampa-bay-buccaneers-Ofw7gyqT/,378,-500,400,-435
19-12-2021,BUF,CAR,31,14,1,NFL_2021/2022,usa/nfl-2021-2022/buffalo-bills-carolina-panthers-A7RZrNPn/,-833,572,-769,650
12-12-2021,CAR,ATL,21,29,0,NFL_2021/2022,usa/nfl-2021-2022/carolina-panthers-atlanta-falcons-fNLNXqgg/,-138,118,-133,125
28-11-2021,MIA,CAR,33,10,1,NFL_2021/2022,usa/nfl-2021-2022/miami-dolphins-carolina-panthers-EVObCxRF/,102,-119,104,-112
21-11-2021,CAR,WSH,21,27,0,NFL_2021/2022,usa/nfl-2021-2022/carolina-panthers-washington-commanders-nsQro0SG/,-173,147,-169,154
14-11-2021,ARI,CAR,10,34,0,NFL_2021/2022,usa/nfl-2021-2022/arizona-cardinals-carolina-panthers-nqyMZBNm/,-323,262,-294,275
07-11-2021,CAR,NE,6,24,0,NFL_2021/2022,usa/nfl-2021-2022/carolina-panthers-new-england-patriots-GQTtEe1R/,153,-178,160,-167
31-10-2021,ATL,CAR,13,19,0,NFL_2021/2022,usa/nfl-2021-2022/atlanta-falcons-carolina-panthers-A1heVyF4/,-129,111,-120,117
24-10-2021,NYG,CAR,25,3,1,NFL_2021/2022,usa/nfl-2021-2022/new-york-giants-carolina-panthers-t8az5u1a/,130,-152,135,-145
17-10-2021,CAR,MIN,28,34,0,NFL_2021/2022,usa/nfl-2021-2022/carolina-panthers-minnesota-vikings-G4GCk01C/,114,-133,123,-125
10-10-2021,CAR,PHI,18,21,0,NFL_2021/2022,usa/nfl-2021-2022/carolina-panthers-philadelphia-eagles-t6YtaDY8/,-143,123,-139,125
03-10-2021,DAL,CAR,36,28,1,NFL_2021/2022,usa/nfl-2021-2022/dallas-cowboys-carolina-panthers-tQUKzwji/,-211,178,-200,187
23-09-2021,HOU,CAR,9,24,0,NFL_2021/2022,usa/nfl-2021-2022/houston-texans-carolina-panthers-d0y0Atxn/,331,-423,355,-385
19-09-2021,CAR,NO,26,7,1,NFL_2021/2022,usa/nfl-2021-2022/carolina-panthers-new-orleans-saints-QHUT7mGm/,127,-148,131,-145
12-09-2021,CAR,NYJ,19,14,1,NFL_2021/2022,usa/nfl-2021-2022/carolina-panthers-new-york-jets-WGnr4pbF/,-183,157,-175,165
27-08-2021,CAR,PIT,34,9,1,NFL_2021/2022,usa/nfl-2021-2022/carolina-panthers-pittsburgh-steelers-4WXUbowa/,-203,166,-185,193
21-08-2021,CAR,BAL,3,20,0,NFL_2021/2022,usa/nfl-2021-2022/carolina-panthers-baltimore-ravens-0bBF0nik/,162,-205,167,-192
15-08-2021,IND,CAR,21,18,1,NFL_2021/2022,usa/nfl-2021-2022/indianapolis-colts-carolina-panthers-0EVMsYpA/,-172,139,-164,150
03-01-2021,CAR,NO,7,33,0,NFL_2020/2021,usa/nfl-2020-2021/carolina-panthers-new-orleans-saints-jPXNYX5f/,214,-259,225,-250
27-12-2020,WSH,CAR,13,20,0,NFL_2020/2021,usa/nfl-2020-2021/washington-commanders-carolina-panthers-QgC4OSQk/,-101,-116,100,-111
19-12-2020,GB,CAR,24,16,1,NFL_2020/2021,usa/nfl-2020-2021/green-bay-packers-carolina-panthers-QLzFHKD5/,-432,340,-400,375
13-12-2020,CAR,DEN,27,32,0,NFL_2020/2021,usa/nfl-2020-2021/carolina-panthers-denver-broncos-KxNgCPyQ/,-207,173,-200,179
29-11-2020,MIN,CAR,28,27,1,NFL_2020/2021,usa/nfl-2020-2021/minnesota-vikings-carolina-panthers-A9Ellbmi/,-151,128,-145,133
22-11-2020,CAR,DET,20,0,1,NFL_2020/2021,usa/nfl-2020-2021/carolina-panthers-detroit-lions-phjhKJYA/,139,-166,150,-154
15-11-2020,CAR,TB,23,46,0,NFL_2020/2021,usa/nfl-2020-2021/carolina-panthers-tampa-bay-buccaneers-QqBYQUkQ/,215,-263,229,-244
08-11-2020,KC,CAR,33,31,1,NFL_2020/2021,usa/nfl-2020-2021/kansas-city-chiefs-carolina-panthers-61Ff9s3e/,-488,366,-435,409
29-10-2020,CAR,ATL,17,25,0,NFL_2020/2021,usa/nfl-2020-2021/carolina-panthers-atlanta-falcons-tv4or54d/,-123,103,-114,118
25-10-2020,NO,CAR,27,24,1,NFL_2020/2021,usa/nfl-2020-2021/new-orleans-saints-carolina-panthers-tIGvnE5U/,-314,248,-263,275
18-10-2020,CAR,CHI,16,23,0,NFL_2020/2021,usa/nfl-2020-2021/carolina-panthers-chicago-bears-tblgzH6I/,-126,104,-122,112
11-10-2020,ATL,CAR,16,23,0,NFL_2020/2021,usa/nfl-2020-2021/atlanta-falcons-carolina-panthers-jZvXBtO0/,-144,120,-130,129
04-10-2020,CAR,ARI,31,21,1,NFL_2020/2021,usa/nfl-2020-2021/carolina-panthers-arizona-cardinals-MerdATnd/,138,-164,143,-159
27-09-2020,LAC,CAR,16,21,0,NFL_2020/2021,usa/nfl-2020-2021/los-angeles-chargers-carolina-panthers-Khav6EeA/,-266,217,-250,235
20-09-2020,TB,CAR,31,17,1,NFL_2020/2021,usa/nfl-2020-2021/tampa-bay-buccaneers-carolina-panthers-j9LL0y4O/,-359,283,-333,300
13-09-2020,CAR,LV,30,34,0,NFL_2020/2021,usa/nfl-2020-2021/carolina-panthers-las-vegas-raiders-MeU6mRT7/,130,-157,135,-149
29-12-2019,CAR,NO,10,42,0,NFL_2019/2020,usa/nfl-2019-2020/carolina-panthers-new-orleans-saints-I9vyTxjg/,547,-805,650,-667
22-12-2019,IND,CAR,38,6,1,NFL_2019/2020,usa/nfl-2019-2020/indianapolis-colts-carolina-panthers-Im30Ga6m/,-317,251,-286,275
15-12-2019,CAR,SEA,24,30,0,NFL_2019/2020,usa/nfl-2019-2020/carolina-panthers-seattle-seahawks-WE7DnUoj/,209,-256,225,-244
08-12-2019,ATL,CAR,40,20,1,NFL_2019/2020,usa/nfl-2019-2020/atlanta-falcons-carolina-panthers-CzUjqeub/,-188,158,-179,170
01-12-2019,CAR,WSH,21,29,0,NFL_2019/2020,usa/nfl-2019-2020/carolina-panthers-washington-commanders-lYG0YwRu/,-531,401,-455,459
24-11-2019,NO,CAR,34,31,1,NFL_2019/2020,usa/nfl-2019-2020/new-orleans-saints-carolina-panthers-82X3FPK0/,-476,354,-417,400
17-11-2019,CAR,ATL,3,29,0,NFL_2019/2020,usa/nfl-2019-2020/carolina-panthers-atlanta-falcons-EJph5Kud/,-201,166,-189,177
10-11-2019,GB,CAR,24,16,1,NFL_2019/2020,usa/nfl-2019-2020/green-bay-packers-carolina-panthers-pQH6gNtp/,-233,190,-222,204
03-11-2019,CAR,TEN,30,20,1,NFL_2019/2020,usa/nfl-2019-2020/carolina-panthers-tennessee-titans-MT33bCSB/,-183,155,-179,165
27-10-2019,SF,CAR,51,13,1,NFL_2019/2020,usa/nfl-2019-2020/san-francisco-49ers-carolina-panthers-6wyInFTa/,-215,178,-200,185
13-10-2019,TB,CAR,26,37,0,NFL_2019/2020,usa/nfl-2019-2020/tampa-bay-buccaneers-carolina-panthers-x6en8Sfp/,106,-125,110,-120
06-10-2019,CAR,JAX,34,27,1,NFL_2019/2020,usa/nfl-2019-2020/carolina-panthers-jacksonville-jaguars-GEmM3D3b/,-186,159,-182,165
29-09-2019,HOU,CAR,10,16,0,NFL_2019/2020,usa/nfl-2019-2020/houston-texans-carolina-panthers-x2DshG4n/,-246,204,-233,215
22-09-2019,ARI,CAR,20,38,0,NFL_2019/2020,usa/nfl-2019-2020/arizona-cardinals-carolina-panthers-v5YLKQSE/,-134,114,-130,125
12-09-2019,CAR,TB,14,20,0,NFL_2019/2020,usa/nfl-2019-2020/carolina-panthers-tampa-bay-buccaneers-Y9nvukFM/,-279,229,-263,245
08-09-2019,CAR,LAR,27,30,0,NFL_2019/2020,usa/nfl-2019-2020/carolina-panthers-los-angeles-rams-j7SyXZGo/,106,-125,110,-120
29-08-2019,CAR,PIT,25,19,1,NFL_2019/2020,usa/nfl-2019-2020/carolina-panthers-pittsburgh-steelers-IaDstSzP/,172,-225,179,-208
22-08-2019,NE,CAR,10,3,1,NFL_2019/2020,usa/nfl-2019-2020/new-england-patriots-carolina-panthers-OtEGlWZQ/,-202,160,-175,175
16-08-2019,CAR,BUF,14,27,0,NFL_2019/2020,usa/nfl-2019-2020/carolina-panthers-buffalo-bills-t8L9VjTl/,-112,-108,-110,-104
08-08-2019,CHI,CAR,13,23,0,NFL_2019/2020,usa/nfl-2019-2020/chicago-bears-carolina-panthers-8vZwIXbk/,-155,123,-149,135
30-12-2018,NO,CAR,14,33,0,NFL_2018/2019,usa/nfl-2018-2019/new-orleans-saints-carolina-panthers-MwVH0qll/,-359,282,-312,300
23-12-2018,CAR,ATL,10,24,0,NFL_2018/2019,usa/nfl-2018-2019/carolina-panthers-atlanta-falcons-hIyBCUPo/,124,-147,131,-141
17-12-2018,CAR,NO,9,12,0,NFL_2018/2019,usa/nfl-2018-2019/carolina-panthers-new-orleans-saints-Ei60hRvU/,214,-264,221,-250
09-12-2018,CLE,CAR,26,20,1,NFL_2018/2019,usa/nfl-2018-2019/cleveland-browns-carolina-panthers-fmgyVWt6/,-105,-115,106,-110
02-12-2018,TB,CAR,24,17,1,NFL_2018/2019,usa/nfl-2018-2019/tampa-bay-buccaneers-carolina-panthers-SbMoOOTL/,155,-185,167,-179
25-11-2018,CAR,SEA,27,30,0,NFL_2018/2019,usa/nfl-2018-2019/carolina-panthers-seattle-seahawks-jujhEm0c/,-165,140,-161,147
18-11-2018,DET,CAR,20,19,1,NFL_2018/2019,usa/nfl-2018-2019/detroit-lions-carolina-panthers-CjMfeZgI/,172,-210,179,-196
08-11-2018,PIT,CAR,52,21,1,NFL_2018/2019,usa/nfl-2018-2019/pittsburgh-steelers-carolina-panthers-UT7R9DiE/,-192,162,-182,170
04-11-2018,CAR,TB,42,28,1,NFL_2018/2019,usa/nfl-2018-2019/carolina-panthers-tampa-bay-buccaneers-tpmldfNE/,-302,243,-286,276
28-10-2018,CAR,BAL,36,21,1,NFL_2018/2019,usa/nfl-2018-2019/carolina-panthers-baltimore-ravens-vLtKLDo2/,120,-143,127,-141
21-10-2018,PHI,CAR,17,21,0,NFL_2018/2019,usa/nfl-2018-2019/philadelphia-eagles-carolina-panthers-KxXeVQIb/,-234,190,-222,200
14-10-2018,WSH,CAR,23,17,1,NFL_2018/2019,usa/nfl-2018-2019/washington-commanders-carolina-panthers-nBXq38Z5/,101,-121,104,-114
07-10-2018,CAR,NYG,33,31,1,NFL_2018/2019,usa/nfl-2018-2019/carolina-panthers-new-york-giants-IFi5iBzf/,-290,234,-263,250
23-09-2018,CAR,CIN,31,21,1,NFL_2018/2019,usa/nfl-2018-2019/carolina-panthers-cincinnati-bengals-YoGBugKp/,-146,125,-137,129
16-09-2018,ATL,CAR,31,24,1,NFL_2018/2019,usa/nfl-2018-2019/atlanta-falcons-carolina-panthers-YqkIZQif/,-237,194,-222,209
09-09-2018,CAR,DAL,16,8,1,NFL_2018/2019,usa/nfl-2018-2019/carolina-panthers-dallas-cowboys-25EmKoh7/,-154,132,-145,144
30-08-2018,PIT,CAR,39,24,1,NFL_2018/2019,usa/nfl-2018-2019/pittsburgh-steelers-carolina-panthers-06gwuqIr/,-148,125,-145,129
24-08-2018,CAR,NE,25,14,1,NFL_2018/2019,usa/nfl-2018-2019/carolina-panthers-new-england-patriots-fB7ea74j/,110,-132,114,-127
17-08-2018,CAR,MIA,27,20,1,NFL_2018/2019,usa/nfl-2018-2019/carolina-panthers-miami-dolphins-IqwSOBAm/,-153,128,-145,135
09-08-2018,BUF,CAR,23,28,0,NFL_2018/2019,usa/nfl-2018-2019/buffalo-bills-carolina-panthers-0nVQeDt1/,-160,135,-152,145
07-01-2018,NO,CAR,31,26,1,NFL_2017/2018,usa/nfl-2017-2018/new-orleans-saints-carolina-panthers-zRhgJKuG/,-287,233,-263,250
31-12-2017,ATL,CAR,22,10,1,NFL_2017/2018,usa/nfl-2017-2018/atlanta-falcons-carolina-panthers-6mAKXBuE/,-230,190,-222,211
24-12-2017,CAR,TB,22,19,1,NFL_2017/2018,usa/nfl-2017-2018/carolina-panthers-tampa-bay-buccaneers-WdjqaiZl/,-486,372,-455,405
17-12-2017,CAR,GB,31,24,1,NFL_2017/2018,usa/nfl-2017-2018/carolina-panthers-green-bay-packers-WMZZXEzj/,-148,126,-143,129
10-12-2017,CAR,MIN,31,24,1,NFL_2017/2018,usa/nfl-2017-2018/carolina-panthers-minnesota-vikings-nq7ar8ht/,111,-132,114,-120
03-12-2017,NO,CAR,31,21,1,NFL_2017/2018,usa/nfl-2017-2018/new-orleans-saints-carolina-panthers-2sx4kMlQ/,-249,205,-238,221
26-11-2017,NYJ,CAR,27,35,0,NFL_2017/2018,usa/nfl-2017-2018/new-york-jets-carolina-panthers-WxvJINDl/,205,-252,220,-238
13-11-2017,CAR,MIA,45,21,1,NFL_2017/2018,usa/nfl-2017-2018/carolina-panthers-miami-dolphins-nD0xAgVG/,-395,301,-370,318
05-11-2017,CAR,ATL,20,17,1,NFL_2017/2018,usa/nfl-2017-2018/carolina-panthers-atlanta-falcons-fHGdlL2t/,131,-154,140,-145
29-10-2017,TB,CAR,3,17,0,NFL_2017/2018,usa/nfl-2017-2018/tampa-bay-buccaneers-carolina-panthers-xtpWXaIa/,-123,103,-114,110
22-10-2017,CHI,CAR,17,3,1,NFL_2017/2018,usa/nfl-2017-2018/chicago-bears-carolina-panthers-hG2oQBKL/,126,-150,131,-145
12-10-2017,CAR,PHI,23,28,0,NFL_2017/2018,usa/nfl-2017-2018/carolina-panthers-philadelphia-eagles-thN294Ip/,-149,125,-145,131
08-10-2017,DET,CAR,24,27,0,NFL_2017/2018,usa/nfl-2017-2018/detroit-lions-carolina-panthers-SC3aEg4C/,-131,110,-127,120
01-10-2017,NE,CAR,30,33,0,NFL_2017/2018,usa/nfl-2017-2018/new-england-patriots-carolina-panthers-E3jD2d50/,-490,369,-455,400
24-09-2017,CAR,NO,13,34,0,NFL_2017/2018,usa/nfl-2017-2018/carolina-panthers-new-orleans-saints-YkxhvMMr/,-236,197,-217,216
17-09-2017,CAR,BUF,9,3,1,NFL_2017/2018,usa/nfl-2017-2018/carolina-panthers-buffalo-bills-2kEGSkOT/,-278,228,-263,250
10-09-2017,SF,CAR,3,23,0,NFL_2017/2018,usa/nfl-2017-2018/san-francisco-49ers-carolina-panthers-xrTjYgfh/,175,-215,200,-204
31-08-2017,CAR,PIT,14,17,0,NFL_2017/2018,usa/nfl-2017-2018/carolina-panthers-pittsburgh-steelers-MuvijWgE/,-211,175,-204,177
24-08-2017,JAX,CAR,23,24,0,NFL_2017/2018,usa/nfl-2017-2018/jacksonville-jaguars-carolina-panthers-h8KjROKo/,-104,-117,100,-114
19-08-2017,TEN,CAR,34,27,1,NFL_2017/2018,usa/nfl-2017-2018/tennessee-titans-carolina-panthers-tASjd4LB/,-185,154,-172,165
09-08-2017,CAR,HOU,27,17,1,NFL_2017/2018,usa/nfl-2017-2018/carolina-panthers-houston-texans-KMvpsYF7/,-131,104,-123,110
01-01-2017,TB,CAR,17,16,1,NFL_2016/2017,usa/nfl-2016-2017/tampa-bay-buccaneers-carolina-panthers-hCje43nL/,-170,146,-152,166
24-12-2016,CAR,ATL,16,33,0,NFL_2016/2017,usa/nfl-2016-2017/carolina-panthers-atlanta-falcons-hAJLct8i/,134,-157,140,-147
19-12-2016,WSH,CAR,15,26,0,NFL_2016/2017,usa/nfl-2016-2017/washington-commanders-carolina-panthers-dnSEvJ7T/,-304,248,-294,266
11-12-2016,CAR,LAC,28,16,1,NFL_2016/2017,usa/nfl-2016-2017/carolina-panthers-los-angeles-chargers-tYvBEVm7/,-117,-101,-112,106
04-12-2016,SEA,CAR,40,7,1,NFL_2016/2017,usa/nfl-2016-2017/seattle-seahawks-carolina-panthers-xtrfIDlr/,-409,320,-345,334
27-11-2016,LV,CAR,35,32,1,NFL_2016/2017,usa/nfl-2016-2017/las-vegas-raiders-carolina-panthers-YXKgkFKe/,-181,153,-167,165
17-11-2016,CAR,NO,23,20,1,NFL_2016/2017,usa/nfl-2016-2017/carolina-panthers-new-orleans-saints-UwcqmVht/,-186,157,-182,166
13-11-2016,CAR,KC,17,20,0,NFL_2016/2017,usa/nfl-2016-2017/carolina-panthers-kansas-city-chiefs-niFMrYol/,-166,140,-156,154
06-11-2016,LAR,CAR,10,13,0,NFL_2016/2017,usa/nfl-2016-2017/los-angeles-rams-carolina-panthers-QP2jtuQk/,130,-154,145,-141
30-10-2016,CAR,ARI,30,20,1,NFL_2016/2017,usa/nfl-2016-2017/carolina-panthers-arizona-cardinals-fLzpZNIM/,-140,117,-135,122
16-10-2016,NO,CAR,41,38,1,NFL_2016/2017,usa/nfl-2016-2017/new-orleans-saints-carolina-panthers-jVSzCxFs/,118,-141,125,-119
10-10-2016,CAR,TB,14,17,0,NFL_2016/2017,usa/nfl-2016-2017/carolina-panthers-tampa-bay-buccaneers-hzc6dcFf/,-217,189,-132,220
02-10-2016,ATL,CAR,48,33,1,NFL_2016/2017,usa/nfl-2016-2017/atlanta-falcons-carolina-panthers-rNWgtoPd/,123,-146,140,-120
25-09-2016,CAR,MIN,10,22,0,NFL_2016/2017,usa/nfl-2016-2017/carolina-panthers-minnesota-vikings-0pp2E10a/,-230,200,-133,240
18-09-2016,CAR,SF,46,27,1,NFL_2016/2017,usa/nfl-2016-2017/carolina-panthers-san-francisco-49ers-lCJgmP10/,-420,392,-156,505
08-09-2016,DEN,CAR,21,20,1,NFL_2016/2017,usa/nfl-2016-2017/denver-broncos-carolina-panthers-4YM7gHV2/,125,-150,140,-122
01-09-2016,CAR,PIT,18,6,1,NFL_2016/2017,usa/nfl-2016-2017/carolina-panthers-pittsburgh-steelers-IqLcuRAh/,-207,167,-200,175
26-08-2016,CAR,NE,17,19,0,NFL_2016/2017,usa/nfl-2016-2017/carolina-panthers-new-england-patriots-zc55KjZP/,-169,140,-156,150
20-08-2016,TEN,CAR,16,26,0,NFL_2016/2017,usa/nfl-2016-2017/tennessee-titans-carolina-panthers-AH4i7ta9/,107,-130,116,-125
11-08-2016,BAL,CAR,22,19,1,NFL_2016/2017,usa/nfl-2016-2017/baltimore-ravens-carolina-panthers-nPfFYLhp/,102,-124,110,-115
07-02-2016,DEN,CAR,24,10,1,NFL_2015/2016,usa/nfl-2015-2016/denver-broncos-carolina-panthers-YNw0v8h6/,169,-199,188,-143
24-01-2016,CAR,ARI,49,15,1,NFL_2015/2016,usa/nfl-2015-2016/carolina-panthers-arizona-cardinals-ADQFgoKe/,-169,147,-161,156
17-01-2016,CAR,SEA,31,24,1,NFL_2015/2016,usa/nfl-2015-2016/carolina-panthers-seattle-seahawks-MsN8AC1A/,-143,123,-135,133
03-01-2016,CAR,TB,38,10,1,NFL_2015/2016,usa/nfl-2015-2016/carolina-panthers-tampa-bay-buccaneers-jTingatJ/,-432,339,-370,350
27-12-2015,ATL,CAR,20,13,1,NFL_2015/2016,usa/nfl-2015-2016/atlanta-falcons-carolina-panthers-jooIkQZQ/,269,-330,285,-294
20-12-2015,NYG,CAR,35,38,0,NFL_2015/2016,usa/nfl-2015-2016/new-york-giants-carolina-panthers-2PSVwTzF/,186,-222,200,-208
13-12-2015,CAR,ATL,38,0,1,NFL_2015/2016,usa/nfl-2015-2016/carolina-panthers-atlanta-falcons-84v5TKGu/,-395,314,-345,325
06-12-2015,NO,CAR,38,41,0,NFL_2015/2016,usa/nfl-2015-2016/new-orleans-saints-carolina-panthers-KpcJBkzP/,202,-245,210,-227
26-11-2015,DAL,CAR,14,33,0,NFL_2015/2016,usa/nfl-2015-2016/dallas-cowboys-carolina-panthers-YgvbmFi7/,-104,-115,104,-115
