date,team_1,team_2,score_1,score_2,result,tournament,game_url,avg_moneyline_1,avg_moneyline_2
19-02-2024,ARI,EDM,3,6,0,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-edmonton-oilers-nmaTPWri/#home-away;1,229,-280
18-02-2024,COL,ARI,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/colorado-avalanche-arizona-coyotes-Kf4IHPc0/#home-away;1,-258,215
16-02-2024,ARI,CAR,1,5,0,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-carolina-hurricanes-CUvu46T0/#home-away;1,179,-213
14-02-2024,ARI,MIN,1,3,0,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-minnesota-wild-pE7mEji8/#home-away;1,-103,-115
12-02-2024,PHI,ARI,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/philadelphia-flyers-arizona-coyotes-AJXA0XM8/#home-away;1,-153,131
10-02-2024,NSH,ARI,5,4,1,NHL_2023/2024,usa/nhl-2023-2024/nashville-predators-arizona-coyotes-dvjOxUU1/#home-away;1,-148,126
08-02-2024,ARI,VGK,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-vegas-golden-knights-bNhWlzOd/#home-away;1,113,-136
27-01-2024,CAR,ARI,3,1,1,NHL_2023/2024,usa/nhl-2023-2024/carolina-hurricanes-arizona-coyotes-z5kpdcEP/#home-away;1,-238,200
25-01-2024,TB,ARI,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/tampa-bay-lightning-arizona-coyotes-llR2qKUJ/#home-away;1,-212,178
24-01-2024,FLA,ARI,6,2,1,NHL_2023/2024,usa/nhl-2023-2024/florida-panthers-arizona-coyotes-0hG3QvOs/#home-away;1,-245,205
22-01-2024,ARI,PIT,5,2,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-pittsburgh-penguins-nkjUBu9l/#home-away;1,138,-161
20-01-2024,ARI,NSH,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-nashville-predators-GWQXtA1h/#home-away;1,120,-142
18-01-2024,VAN,ARI,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/vancouver-canucks-arizona-coyotes-YwIMFlAM/#home-away;1,-219,183
16-01-2024,CGY,ARI,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/calgary-flames-arizona-coyotes-xhYJeTIj/#home-away;1,-152,129
13-01-2024,MIN,ARI,0,6,0,NHL_2023/2024,usa/nhl-2023-2024/minnesota-wild-arizona-coyotes-OtK9L2ZE/#home-away;1,-130,111
11-01-2024,ARI,CGY,2,6,0,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-calgary-flames-M5iElCBN/#home-away;1,122,-143
09-01-2024,ARI,BOS,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-boston-bruins-hYcfAH9G/#home-away;1,131,-152
07-01-2024,ARI,WPG,2,6,0,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-winnipeg-jets-retFuHSh/#home-away;1,131,-152
04-01-2024,ARI,NYI,1,5,0,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-new-york-islanders-x48XbT4m/#home-away;1,-104,-113
02-01-2024,ARI,FLA,1,4,0,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-florida-panthers-baUfoAzl/#home-away;1,148,-172
29-12-2023,ANA,ARI,0,2,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-arizona-coyotes-vZLgIB61/#home-away;1,112,-131
27-12-2023,ARI,COL,5,4,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-colorado-avalanche-r76F4hx2/#home-away;1,145,-168
23-12-2023,COL,ARI,4,1,1,NHL_2023/2024,usa/nhl-2023-2024/colorado-avalanche-arizona-coyotes-88pFTp9o/#home-away;1,-210,179
21-12-2023,SJ,ARI,2,5,0,NHL_2023/2024,usa/nhl-2023-2024/san-jose-sharks-arizona-coyotes-bsTYeOgU/#home-away;1,131,-153
19-12-2023,ARI,OTT,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-ottawa-senators-jazKPhFt/#home-away;1,110,-130
16-12-2023,ARI,BUF,2,0,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-buffalo-sabres-G8rJHeNJ/#home-away;1,-103,-114
15-12-2023,ARI,SJ,1,0,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-san-jose-sharks-vR9BbGGs/#home-away;1,-187,160
12-12-2023,PIT,ARI,4,2,1,NHL_2023/2024,usa/nhl-2023-2024/pittsburgh-penguins-arizona-coyotes-fLjfhuf8/#home-away;1,-195,166
11-12-2023,BUF,ARI,5,2,1,NHL_2023/2024,usa/nhl-2023-2024/buffalo-sabres-arizona-coyotes-EPD7Uy21/#home-away;1,-130,111
09-12-2023,BOS,ARI,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/boston-bruins-arizona-coyotes-84Aaz7YM/#home-away;1,-213,180
07-12-2023,ARI,PHI,1,4,0,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-philadelphia-flyers-6uErvkZc/#home-away;1,-103,-114
04-12-2023,ARI,WSH,6,0,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-washington-capitals-plIzBj5B/#home-away;1,-129,111
30-11-2023,ARI,COL,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-colorado-avalanche-0IgNDX3e/#home-away;1,165,-193
28-11-2023,ARI,TB,3,1,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-tampa-bay-lightning-EmGt1fKk/#home-away;1,102,-120
25-11-2023,VGK,ARI,0,2,0,NHL_2023/2024,usa/nhl-2023-2024/vegas-golden-knights-arizona-coyotes-nXMJearA/#home-away;1,-216,182
20-11-2023,ARI,LAK,1,4,0,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-los-angeles-kings-QPSdpBws/#home-away;1,132,-152
18-11-2023,WPG,ARI,5,2,1,NHL_2023/2024,usa/nhl-2023-2024/winnipeg-jets-arizona-coyotes-0lE0FyMG/#home-away;1,-147,127
16-11-2023,CBJ,ARI,2,3,0,NHL_2023/2024,usa/nhl-2023-2024/columbus-blue-jackets-arizona-coyotes-MgRDPz2E/#home-away;1,105,-124
14-11-2023,DAL,ARI,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/dallas-stars-arizona-coyotes-Sn2Rglyj/#home-away;1,-240,204
11-11-2023,NSH,ARI,5,7,0,NHL_2023/2024,usa/nhl-2023-2024/nashville-predators-arizona-coyotes-fV5HoiqT/#home-away;1,-152,132
07-11-2023,ARI,SEA,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-seattle-kraken-d0esnIN5/#home-away;1,-110,-106
04-11-2023,ARI,WPG,3,5,0,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-winnipeg-jets-APxUiM6e/#home-away;1,120,-140
02-11-2023,ARI,MTL,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-montreal-canadiens-IRcka4EL/#home-away;1,-128,110
01-11-2023,ANA,ARI,4,3,1,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-arizona-coyotes-reQqsWu9/#home-away;1,111,-132
30-10-2023,ARI,CHI,8,1,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-chicago-blackhawks-xbZgK8Ye/#home-away;1,-181,155
27-10-2023,ARI,LAK,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-los-angeles-kings-G6RTFgsA/#home-away;1,117,-137
24-10-2023,LAK,ARI,6,3,1,NHL_2023/2024,usa/nhl-2023-2024/los-angeles-kings-arizona-coyotes-b7YyIO6t/#home-away;1,-187,162
21-10-2023,ARI,ANA,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-anaheim-ducks-bXHSjn8s/#home-away;1,-189,162
17-10-2023,NYI,ARI,1,0,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-islanders-arizona-coyotes-KIUSLR87/#home-away;1,-197,168
16-10-2023,NYR,ARI,2,1,1,NHL_2023/2024,usa/nhl-2023-2024/new-york-rangers-arizona-coyotes-v9MKNmve/#home-away;1,-234,198
13-10-2023,NJ,ARI,3,4,0,NHL_2023/2024,usa/nhl-2023-2024/new-jersey-devils-arizona-coyotes-hUXApjUA/#home-away;1,-242,206
07-10-2023,ARI,ANA,7,1,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-anaheim-ducks-zPZB3b6d/#home-away;1,-160,130
05-10-2023,ANA,ARI,2,4,0,NHL_2023/2024,usa/nhl-2023-2024/anaheim-ducks-arizona-coyotes-pfH2QLD9/#home-away;1,100,-131
01-10-2023,ARI,ANA,4,5,0,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-anaheim-ducks-dYz84vij/#home-away;1,-147,117
29-09-2023,VGK,ARI,3,1,1,NHL_2023/2024,usa/nhl-2023-2024/vegas-golden-knights-arizona-coyotes-t8Dw7wCe/#home-away;1,-268,214
24-09-2023,DAL,ARI,7,0,1,NHL_2023/2024,usa/nhl-2023-2024/dallas-stars-arizona-coyotes-EZCkZeel/#home-away;1,-227,163
23-09-2023,LAK,ARI,3,2,1,NHL_2023/2024,usa/nhl-2023-2024/los-angeles-kings-arizona-coyotes-KE6MIFgA/#home-away;1,-169,138
22-09-2023,ARI,LAK,5,3,1,NHL_2023/2024,usa/nhl-2023-2024/arizona-coyotes-los-angeles-kings-tO7IJev4/#home-away;1,150,-182
13-04-2023,ARI,VAN,4,5,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-vancouver-canucks-2k0en1tK/#home-away;1,128,-148
10-04-2023,ARI,SEA,1,4,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-seattle-kraken-WzXKEwSH/#home-away;1,204,-243
08-04-2023,ARI,ANA,5,4,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-anaheim-ducks-xz3J6OTt/#home-away;1,-144,124
06-04-2023,SEA,ARI,4,2,1,NHL_2022/2023,usa/nhl-2022-2023/seattle-kraken-arizona-coyotes-Wdthj3q0/#home-away;1,-337,273
03-04-2023,SEA,ARI,8,1,1,NHL_2022/2023,usa/nhl-2022-2023/seattle-kraken-arizona-coyotes-UXXvEoK9/#home-away;1,-324,263
01-04-2023,ARI,SJ,2,7,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-san-jose-sharks-Y5I00SkA/#home-away;1,-102,-115
31-03-2023,ARI,DAL,2,5,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-dallas-stars-vqcRoTzH/#home-away;1,205,-241
27-03-2023,ARI,EDM,4,5,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-edmonton-oilers-CM6I7gj7/#home-away;1,260,-319
26-03-2023,ARI,COL,3,4,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-colorado-avalanche-Qs40yLGs/#home-away;1,243,-299
24-03-2023,COL,ARI,3,1,1,NHL_2022/2023,usa/nhl-2022-2023/colorado-avalanche-arizona-coyotes-6JUNN1nr/#home-away;1,-448,355
22-03-2023,EDM,ARI,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/edmonton-oilers-arizona-coyotes-KUUm6tF2/#home-away;1,-513,395
21-03-2023,WPG,ARI,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/winnipeg-jets-arizona-coyotes-AamcqJ7k/#home-away;1,-306,251
18-03-2023,ARI,CHI,4,2,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-chicago-blackhawks-jR6rspld/#home-away;1,-144,124
16-03-2023,ARI,VAN,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-vancouver-canucks-vqLuyRvk/#home-away;1,137,-157
14-03-2023,ARI,CGY,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-calgary-flames-CElBLou2/#home-away;1,217,-259
12-03-2023,ARI,MIN,5,4,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-minnesota-wild-hdEJyFxT/#home-away;1,173,-204
11-03-2023,COL,ARI,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/colorado-avalanche-arizona-coyotes-8zkVvQng/#home-away;1,-465,369
09-03-2023,ARI,NSH,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-nashville-predators-lWH4O42C/#home-away;1,154,-178
05-03-2023,ARI,NJ,4,5,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-new-jersey-devils-d8RVLBtE/#home-away;1,285,-351
03-03-2023,ARI,CAR,1,6,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-carolina-hurricanes-8Y52oV41/#home-away;1,293,-361
01-03-2023,DAL,ARI,4,2,1,NHL_2022/2023,usa/nhl-2022-2023/dallas-stars-arizona-coyotes-rX1bjKjT/#home-away;1,-414,328
28-02-2023,ARI,CHI,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-chicago-blackhawks-n58khtMG/#home-away;1,-185,160
26-02-2023,ARI,NSH,2,6,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-nashville-predators-tpwHws7N/#home-away;1,144,-167
22-02-2023,ARI,CGY,3,6,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-calgary-flames-Qmci9mFb/#home-away;1,199,-234
19-02-2023,ARI,CBJ,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-columbus-blue-jackets-AqXIUQ6e/#home-away;1,-130,111
18-02-2023,LAK,ARI,6,5,1,NHL_2022/2023,usa/nhl-2022-2023/los-angeles-kings-arizona-coyotes-QigzwkaF/#home-away;1,-239,201
15-02-2023,ARI,TB,1,0,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-tampa-bay-lightning-48yVAWFM/#home-away;1,210,-250
13-02-2023,NSH,ARI,2,4,0,NHL_2022/2023,usa/nhl-2022-2023/nashville-predators-arizona-coyotes-OlGedX0T/#home-away;1,-239,201
10-02-2023,CHI,ARI,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/chicago-blackhawks-arizona-coyotes-KYOe0Oem/#home-away;1,-106,-110
06-02-2023,ARI,MIN,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-minnesota-wild-SM4rg7lK/#home-away;1,203,-241
28-01-2023,ANA,ARI,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/anaheim-ducks-arizona-coyotes-tKDuIt9j/#home-away;1,-112,-105
24-01-2023,ARI,ANA,2,5,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-anaheim-ducks-YHr1P3aJ/#home-away;1,-125,107
22-01-2023,ARI,VGK,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-vegas-golden-knights-KpD1yAhE/#home-away;1,183,-217
21-01-2023,DAL,ARI,4,0,1,NHL_2022/2023,usa/nhl-2022-2023/dallas-stars-arizona-coyotes-KWXSMAwL/#home-away;1,-351,282
19-01-2023,ARI,WSH,0,4,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-washington-capitals-CnAeMwmA/#home-away;1,188,-223
17-01-2023,ARI,DET,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-detroit-red-wings-KhoI8KIA/#home-away;1,113,-132
15-01-2023,WPG,ARI,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/winnipeg-jets-arizona-coyotes-xGruN0hI/#home-away;1,-385,309
14-01-2023,MIN,ARI,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/minnesota-wild-arizona-coyotes-I505t2ZH/#home-away;1,-385,309
12-01-2023,ARI,OTT,3,5,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-ottawa-senators-xdGgB3g6/#home-away;1,138,-159
10-01-2023,ARI,SJ,2,4,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-san-jose-sharks-vL4BYnys/#home-away;1,121,-141
08-01-2023,ARI,PIT,1,4,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-pittsburgh-penguins-nPKCzz7R/#home-away;1,192,-229
06-01-2023,CHI,ARI,2,0,1,NHL_2022/2023,usa/nhl-2022-2023/chicago-blackhawks-arizona-coyotes-jc5YMGxS/#home-away;1,-109,-106
05-01-2023,PHI,ARI,6,2,1,NHL_2022/2023,usa/nhl-2022-2023/philadelphia-flyers-arizona-coyotes-8E9DRvOd/#home-away;1,-152,131
03-01-2023,FLA,ARI,5,3,1,NHL_2022/2023,usa/nhl-2022-2023/florida-panthers-arizona-coyotes-6Brb69zi/#home-away;1,-339,274
31-12-2022,TB,ARI,5,3,1,NHL_2022/2023,usa/nhl-2022-2023/tampa-bay-lightning-arizona-coyotes-Yc8bIFTo/#home-away;1,-361,293
29-12-2022,ARI,TOR,6,3,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-toronto-maple-leafs-GQamwJsN/#home-away;1,246,-300
27-12-2022,ARI,COL,6,3,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-colorado-avalanche-lYUH9ooE/#home-away;1,192,-229
23-12-2022,ARI,LAK,2,1,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-los-angeles-kings-n58nf6oR/#home-away;1,146,-169
21-12-2022,VGK,ARI,5,2,1,NHL_2022/2023,usa/nhl-2022-2023/vegas-golden-knights-arizona-coyotes-GYPnFxyb/#home-away;1,-308,251
19-12-2022,ARI,MTL,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-montreal-canadiens-IXGHTj8s/#home-away;1,-123,105
17-12-2022,ARI,BUF,2,5,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-buffalo-sabres-hIXNkM7n/#home-away;1,149,-172
16-12-2022,ARI,NYI,5,4,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-new-york-islanders-AXt21bk1/#home-away;1,157,-181
13-12-2022,SJ,ARI,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/san-jose-sharks-arizona-coyotes-by2Nk1jk/#home-away;1,-169,146
11-12-2022,ARI,PHI,5,4,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-philadelphia-flyers-C2r6qQTF/#home-away;1,-109,-107
09-12-2022,ARI,BOS,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-boston-bruins-MDTNWnpA/#home-away;1,282,-347
07-12-2022,EDM,ARI,8,2,1,NHL_2022/2023,usa/nhl-2022-2023/edmonton-oilers-arizona-coyotes-IFJbjmaj/#home-away;1,-306,250
05-12-2022,CGY,ARI,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/calgary-flames-arizona-coyotes-GUe6DJ0n/#home-away;1,-343,276
03-12-2022,VAN,ARI,3,2,1,NHL_2022/2023,usa/nhl-2022-2023/vancouver-canucks-arizona-coyotes-bDRifd0O/#home-away;1,-207,176
01-12-2022,LAK,ARI,5,3,1,NHL_2022/2023,usa/nhl-2022-2023/los-angeles-kings-arizona-coyotes-UHwiD1mK/#home-away;1,-250,210
27-11-2022,MIN,ARI,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/minnesota-wild-arizona-coyotes-UPXx0iD3/#home-away;1,-301,248
25-11-2022,DET,ARI,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/detroit-red-wings-arizona-coyotes-YcIbnYr4/#home-away;1,-207,178
23-11-2022,CAR,ARI,0,4,0,NHL_2022/2023,usa/nhl-2022-2023/carolina-hurricanes-arizona-coyotes-MH3Bi83n/#home-away;1,-375,301
21-11-2022,NSH,ARI,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/nashville-predators-arizona-coyotes-YFykz7YB/#home-away;1,-249,209
17-11-2022,VGK,ARI,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/vegas-golden-knights-arizona-coyotes-80dD6MeO/#home-away;1,-411,327
13-11-2022,NYR,ARI,4,1,1,NHL_2022/2023,usa/nhl-2022-2023/new-york-rangers-arizona-coyotes-Cjdz59KJ/#home-away;1,-373,299
12-11-2022,NJ,ARI,4,2,1,NHL_2022/2023,usa/nhl-2022-2023/new-jersey-devils-arizona-coyotes-U9ee4xU8/#home-away;1,-296,241
10-11-2022,NYI,ARI,0,2,0,NHL_2022/2023,usa/nhl-2022-2023/new-york-islanders-arizona-coyotes-v5bUkwFF/#home-away;1,-292,241
08-11-2022,BUF,ARI,1,4,0,NHL_2022/2023,usa/nhl-2022-2023/buffalo-sabres-arizona-coyotes-jqtrvtG3/#home-away;1,-238,199
05-11-2022,WSH,ARI,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/washington-capitals-arizona-coyotes-hlEHNKVM/#home-away;1,-303,245
03-11-2022,ARI,DAL,2,7,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-dallas-stars-hzZr9LGT/#home-away;1,191,-229
01-11-2022,ARI,FLA,3,1,1,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-florida-panthers-fLYCOuaJ/#home-away;1,248,-307
30-10-2022,ARI,NYR,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-new-york-rangers-M7bDznhE/#home-away;1,211,-253
28-10-2022,ARI,WPG,2,3,0,NHL_2022/2023,usa/nhl-2022-2023/arizona-coyotes-winnipeg-jets-EwcvveYg/#home-away;1,126,-148
25-10-2022,CBJ,ARI,3,6,0,NHL_2022/2023,usa/nhl-2022-2023/columbus-blue-jackets-arizona-coyotes-YmNQejPF/#home-away;1,-227,188
22-10-2022,OTT,ARI,6,2,1,NHL_2022/2023,usa/nhl-2022-2023/ottawa-senators-arizona-coyotes-jL5OUVwq/#home-away;1,-273,226
20-10-2022,MTL,ARI,6,2,1,NHL_2022/2023,usa/nhl-2022-2023/montreal-canadiens-arizona-coyotes-p0zjGWOk/#home-away;1,-174,149
17-10-2022,TOR,ARI,2,4,0,NHL_2022/2023,usa/nhl-2022-2023/toronto-maple-leafs-arizona-coyotes-dtZEEJmo/#home-away;1,-549,414
15-10-2022,BOS,ARI,6,3,1,NHL_2022/2023,usa/nhl-2022-2023/boston-bruins-arizona-coyotes-0KhHOobQ/#home-away;1,-350,279
13-10-2022,PIT,ARI,6,2,1,NHL_2022/2023,usa/nhl-2022-2023/pittsburgh-penguins-arizona-coyotes-YBLjgroR/#home-away;1,-417,325
08-10-2022,VGK,ARI,5,1,1,NHL_2022/2023,usa/nhl-2022-2023/vegas-golden-knights-arizona-coyotes-CnW6GskS/#home-away;1,-310,244
07-10-2022,VAN,ARI,4,0,1,NHL_2022/2023,usa/nhl-2022-2023/vancouver-canucks-arizona-coyotes-YcOVykH5/#home-away;1,-328,258
04-10-2022,VGK,ARI,4,3,1,NHL_2022/2023,usa/nhl-2022-2023/vegas-golden-knights-arizona-coyotes-GtOMqqEj/#home-away;1,-242,191
28-09-2022,ANA,ARI,3,1,1,NHL_2022/2023,usa/nhl-2022-2023/anaheim-ducks-arizona-coyotes-OjHbOynD/#home-away;1,-195,155
